molecule_chembl_id,canonical_smiles,standard_value
CHEMBL482952,CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,30.0
CHEMBL519974,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,7.0
CHEMBL483351,COC(Cc1ccc(OCCc2nc(-c3ccccc3C)oc2C)c2ccccc12)C(=O)O,802.0
CHEMBL519504,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,19.0
CHEMBL484137,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,23.0
CHEMBL484138,CO[C@@H](Cc1ccc(OCCc2nc(-c3cc(C)cc(C)c3)oc2C)c2ccsc12)C(=O)O,8.0
CHEMBL484409,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O,2.0
CHEMBL521007,COc1cc(OC)cc(-c2nc(CCOc3ccc(C[C@H](OC)C(=O)O)c4sccc34)c(C)o2)c1,3.0
CHEMBL484962,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,21.0
CHEMBL484606,CCCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,2.0
CHEMBL484607,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2sccc12,3.0
CHEMBL484000,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,17.0
CHEMBL484001,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,2.0
CHEMBL485187,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(-c4ccccc4)cc3)oc2C)c2ccsc12)C(=O)O,3.0
CHEMBL485188,Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,5.0
CHEMBL519153,CCO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,2680.0
CHEMBL482993,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,1440.0
CHEMBL484725,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,36.0
CHEMBL521170,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccccc12)C(=O)O,27.0
CHEMBL508299,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2ccccc12,8.0
CHEMBL484329,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,1570.0
CHEMBL484330,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,11.0
CHEMBL519351,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,13.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,450.0
CHEMBL474295,CC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,1.0
CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,744000.0
CHEMBL477627,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,25800.0
CHEMBL477417,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,15400.0
CHEMBL513911,NC(=O)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,18400.0
CHEMBL476173,NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,18700.0
CHEMBL515773,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC(=O)O)C(=O)O,15100.0
CHEMBL476008,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)O,5200.0
CHEMBL456071,CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,40000.0
CHEMBL39176,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,8670.0
CHEMBL455856,C=CCn1cc([N+](=O)[O-])s/c1=N\C(=O)C(C)(C)C,820.0
CHEMBL258558,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,100000.0
CHEMBL284768,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,140000.0
CHEMBL375270,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,3300.0
CHEMBL510698,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl,1000.0
CHEMBL451321,O=C(O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,220.0
CHEMBL179330,COc1ccc(C(=O)n2c(C)c(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc32)cc1,1.0
CHEMBL363805,Cc1c(Oc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2cc(OC(F)(F)F)ccc2n1-c1noc2cc(Cl)ccc12,6.0
CHEMBL489651,COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc23)cc1,1.0
CHEMBL519060,COc1ccc2c(-c3c(C)n(Cc4cc(O[C@@H](C)C(=O)O)ccc4Cl)c4cc(OC(F)(F)F)ccc34)noc2c1,2.0
CHEMBL522772,Cc1c(Oc2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,1.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,200.0
CHEMBL490029,CC[C@@H](Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,9.0
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,5000.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,200.0
CHEMBL560830,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OC2(C(=O)O)CCC2)c1,16.0
CHEMBL558083,CC[C@@](C)(Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,5.0
CHEMBL558083,CC[C@@](C)(Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,9.0
CHEMBL562864,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C(=O)O)C(C)C)c1,10.0
CHEMBL564902,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C(=O)O)C(C)C)c1,17.0
CHEMBL564036,CCC[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,12.0
CHEMBL560160,CCC[C@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,8.0
CHEMBL552240,CC[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,9.0
CHEMBL549746,CC[C@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,4.0
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,11.0
CHEMBL452051,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C)C(=O)O)c1,1.0
CHEMBL559567,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OCC(=O)O)c1,2.0
CHEMBL556073,Cc1c(Cc2cccc(OCC(=O)O)c2)c2cc(OC(F)(F)F)ccc2n1C(=O)c1ccc(Cl)cc1,1.0
CHEMBL549351,CCCCC/C=C(\CCCCCCCCCCC(=O)O)[N+](=O)[O-],39.0
CHEMBL540732,CCCCC/C(=C\CCCCCCCCCCC(=O)O)[N+](=O)[O-],190.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,250.0
CHEMBL554608,CCCCC/C=C(\C/C=C\CCCCCCCC(=O)O)[N+](=O)[O-],410.0
CHEMBL564368,CCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],630.0
CHEMBL560513,CCCCCC/C=C(\CCCCCCCC(=O)O)[N+](=O)[O-],830.0
CHEMBL550762,CCCCCCCC/C=C(\CCCCCCCC(=O)O)[N+](=O)[O-],980.0
CHEMBL561371,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1610.0
CHEMBL561776,CCCCCCCCCCCC/C=C(\CCCC(=O)O)[N+](=O)[O-],1680.0
CHEMBL569372,CCCCCCCCCCCC/C(=C\CCCC(=O)O)[N+](=O)[O-],1720.0
CHEMBL593796,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2nccn2)cc1,5.0
CHEMBL594034,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,3.0
CHEMBL593801,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccn2)cc1,145.0
CHEMBL477095,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,185.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,274.0
CHEMBL605088,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2cccn2)cc1,327.0
CHEMBL593087,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccsc2)cc1,1600.0
CHEMBL603538,Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)on1,1600.0
CHEMBL604491,Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)no1,14000.0
CHEMBL595440,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2ccnn2)cc1,14000.0
CHEMBL605520,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cncn2)cc1,18000.0
CHEMBL596544,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cccn2)cc1,33000.0
CHEMBL593320,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2nccn2)cc1,70000.0
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,12200.0
CHEMBL601861,CCC(C(=O)Nc1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,574.0
CHEMBL590984,CCCc1c(SC)c2ccc(NC(=O)C(CC)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,490.0
CHEMBL606425,CCC(NC(=O)c1ccc2cc(C)n(Cc3ccc(-c4ccccc4C(=O)O)cc3)c2c1)c1ccccc1,321.0
CHEMBL601222,CCCc1cc2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,260.0
CHEMBL602469,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3)cc12,41.0
CHEMBL590983,CCCc1c(SC)c2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,36.0
CHEMBL602670,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCCCc3ccccc3)cc12,18.0
CHEMBL602263,CCC(NC(=O)c1ccc2c(c1)cc(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,18.0
CHEMBL606422,CCC(NC(=O)c1ccc2c(c1)c(SC)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,12.0
CHEMBL602468,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,8.0
CHEMBL592652,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,10000.0
CHEMBL598608,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1,10000.0
CHEMBL604959,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(OC(F)(F)F)cc1,10000.0
CHEMBL598609,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(-c2ccccc2)cc1,10000.0
CHEMBL597956,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(C2CCCCC2)cc1,10000.0
CHEMBL598155,CC(C)Cc1ccc(C(=O)NCCS(=O)(=O)c2ccc(C(F)(F)F)cn2)cc1,10000.0
CHEMBL598156,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1Cl,10000.0
CHEMBL611073,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)c(Br)c1,10000.0
CHEMBL609901,Cc1cc(C(=O)NCCS(=O)(=O)c2ccc(C(F)(F)F)cn2)ccc1Cl,10000.0
CHEMBL598371,O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Br)cc1F,10000.0
CHEMBL598372,O=C(NCCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1,10000.0
CHEMBL597349,O=C(NCCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(OC(F)(F)F)cc1,10000.0
CHEMBL605207,Cc1ccc(S(=O)(=O)CCNC(=O)c2ccc(Cl)cc2)nc1,10000.0
CHEMBL597350,O=C(NCCS(=O)(=O)c1ccccn1)c1ccc(Cl)cc1,10000.0
CHEMBL1082079,CCCCOc1ccc(-c2ccc(C(=O)O)cc2C)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,10.0
CHEMBL1089176,Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1,141.4
CHEMBL1088910,Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1,247.8
CHEMBL1088911,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1,162.0
CHEMBL1089210,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1,2789.0
CHEMBL1090211,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(-c4ccc(Cl)cc4)nc3C)c2)cc1,3546.0
CHEMBL1090212,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3sc(-c4ccc(Cl)cc4)nc3C)c2)cc1,4057.0
CHEMBL1091664,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)sc3C)c2)cc1,3362.0
CHEMBL1091980,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccccc4Cl)oc3C)c2)cc1,1039.0
CHEMBL1092931,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4cccc(Cl)c4)oc3C)c2)cc1,384.0
CHEMBL1089164,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1,2300.0
CHEMBL1090187,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)c2)cc1,483.0
CHEMBL1089969,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)c2)cc1,1988.0
CHEMBL1089970,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(N5CCOCC5)cc4)oc3C)c2)cc1,1194.0
CHEMBL1090188,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C#N)cc4)oc3C)c2)cc1,7257.0
CHEMBL1090189,COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,873.0
CHEMBL1090877,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C)cc4)oc3C)c2)cc1,1361.0
CHEMBL1090878,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(C)C)cc4)oc3C)c2)cc1,497.0
CHEMBL1091218,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)c2)cc1,2737.0
CHEMBL1092235,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCCCC2)c1,4498.0
CHEMBL1092236,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCCC2)c1,9444.0
CHEMBL1092237,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCC2)c1,5293.0
CHEMBL1091196,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OCC2CC2)c1,5336.0
CHEMBL1089500,CCCOC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,10310.0
CHEMBL1089501,COC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,15000.0
CHEMBL1092559,COC1Oc2cc(O)c3c(c2C(=O)N1C(=O)NCc1ccco1)OC1=CC(O)=C(C(C)=O)C(=O)[C@]13C,13000.0
CHEMBL1092387,COC1Oc2cc(O)c3c(c2C(=O)N1C(=O)NCc1cccc2ccccc12)OC1=CC(O)=C(C(C)=O)C(=O)[C@]13C,620.0
CHEMBL1093405,O=C(O)CCN1C(=O)/C(=C\c2ccc(Cl)cc2Cl)SC1=S,876.0
CHEMBL1090443,Cc1ccc(COc2ccccc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)cc1,1319.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,267.0
CHEMBL1172425,CSc1nc(SCc2ccccc2)c(C(=O)O)c(SCc2ccccc2)n1,1790.0
CHEMBL1629930,O=C(Oc1ccc([N+](=O)[O-])cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,973.0
CHEMBL378160,O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cccc(F)c1,512.0
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,855.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,199.0
CHEMBL1671971,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,10000.0
CHEMBL1671971,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,15000.0
CHEMBL1485310,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccco3)sc2c1,2600.0
CHEMBL1334877,CC(=O)N1N=C(c2ccccc2)CC1c1cn(Cc2ccccc2)c2ccccc12,748.0
CHEMBL1360615,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)c(C)c1,194.0
CHEMBL1732818,O=C(O)CCN1C(=O)/C(=C/c2ccc(F)cc2F)SC1=S,2500.0
CHEMBL1718984,O=C(O)CCN1C(=O)/C(=C/c2ccccc2Cl)SC1=S,2000.0
CHEMBL1320634,CCn1cnc2c1c(=O)n(Cc1cccc([N+](=O)[O-])c1)c(=O)n2Cc1ccccc1,600.0
CHEMBL1720494,CCCCOC(=O)CCN1C(=O)/C(=C/c2ccccc2)SC1=S,3200.0
CHEMBL1613093,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccco3)sc2c1,8200.0
CHEMBL1524829,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1.O=C(O)C(=O)O,14000.0
CHEMBL1711502,O=C(O)CCN1C(=O)/C(=C/c2cccc(OCc3ccc(F)cc3)c2)SC1=S,1900.0
CHEMBL1322564,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,276.0
CHEMBL1711826,O=C(O)CCN1C(=O)/C(=C/c2ccc(C(F)(F)F)cc2C(F)(F)F)SC1=S,2000.0
CHEMBL1513067,COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1,1200.0
CHEMBL1485310,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccco3)sc2c1,22000.0
CHEMBL1320634,CCn1cnc2c1c(=O)n(Cc1cccc([N+](=O)[O-])c1)c(=O)n2Cc1ccccc1,173.0
CHEMBL1613093,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccco3)sc2c1,3000.0
CHEMBL1513067,COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1,5000.0
CHEMBL1334877,CC(=O)N1N=C(c2ccccc2)CC1c1cn(Cc2ccccc2)c2ccccc12,2000.0
CHEMBL1360615,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)c(C)c1,152.0
CHEMBL1524829,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1.O=C(O)C(=O)O,30000.0
CHEMBL38943,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,6309.57
CHEMBL1760266,Cc1cc(S(=O)(=O)N(CCC(C)C)c2cccc(-c3ccc(C(F)(F)F)cc3)c2)ccc1OCC(=O)O,5011.87
CHEMBL1760267,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,7943.28
CHEMBL1760268,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OCC(=O)O)c(C)c1C,2511.89
CHEMBL1760269,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(CC)C(=O)O)c(C)c1C,5011.87
CHEMBL1760270,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(CCC)C(=O)O)c(C)c1C,3162.28
CHEMBL1760271,CCCCC(Oc1ccc(S(=O)(=O)N(CCCC)c2cccc(-c3ccc(Cl)cc3)c2C)c(C)c1C)C(=O)O,3981.07
CHEMBL1760272,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(O[C@@H](C)C(=O)O)c(C)c1C,6309.57
CHEMBL1760273,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(O[C@H](C)C(=O)O)c(C)c1C,6309.57
CHEMBL1760274,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C2CCCCC2)c1,7943.28
CHEMBL1760399,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(Cl)c1Cl,3981.07
CHEMBL1760400,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(OC)c1Cl,6309.57
CHEMBL1760401,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1Cl,6309.57
CHEMBL1760402,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1OC,5011.87
CHEMBL1760403,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1F,3162.28
CHEMBL1760404,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(OC)c1OC,3981.07
CHEMBL1760405,CCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,7943.28
CHEMBL1760406,CCCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,5011.87
CHEMBL1760407,Cc1c(-c2ccc(Cl)cc2)cccc1N(CC1CCC1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,6309.57
CHEMBL1760408,Cc1c(-c2ccc(Cl)cc2)cccc1N(CC1CC1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,7943.28
CHEMBL1760409,COCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,12589.25
CHEMBL1760410,Cc1c(-c2ccc(Cl)cc2)cccc1N(CCCC(F)(F)F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,5011.87
CHEMBL1760411,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,5011.87
CHEMBL1760412,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1OC)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,7943.28
CHEMBL1760413,CCCCN(c1cc(-c2ccc(Cl)cc2)cc(C(F)(F)F)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,5011.87
CHEMBL1760414,CCCCN(c1ccc(F)c(-c2ccc(Cl)cc2)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,1995.26
CHEMBL1760415,CCCCN(c1ccc(C)c(-c2ccc(Cl)cc2)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,3162.28
